Fecha;PM10;PM2.5;Velo-Viento;Precipitacion;Dirrecion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR
01-01-2023 01:1861;6,3;6;1,2;0;1;3,4;0,4;0;0;0;0;12,9;0;75
01-01-2023 02:1861;12;10;1;0;15;0,4;1,3;0;0;0;0;12,6;0;79
01-01-2023 03:1861;27;27;1,3;0;5;0,9;1;61,1;22,6;83,6;0;13,4;0;77
01-01-2023 04:1861;0;27;0,9;0;348;5,4;0,9;35;23,7;58,8;0;16,6;0;63
01-01-2023 01:1862;25,8;15;0,5;0;8;13;0;31,4;24,3;55,6;0;19,9;0;51
01-01-2023 02:1862;22,7;12;0,6;0;122;0;0;6,1;7,5;13,6;0;21,2;0;45
01-01-2023 03:1862;17,6;6;0,9;0;135;0;0,2;0;0;0;0;23,6;0;39
01-01-2023 04:1862;18,9;3;0,5;0;235;25,7;0,2;0;0;0;0;22,8;0;42
01-01-2023 01:1863;14,8;4;0,5;0;211;20,7;0,7;0;0;0;0;19,9;0;56
01-01-2023 02:1863;21,6;0;1,5;0;53;29,7;0,6;7,5;18,3;25,8;0;20,7;0;52
01-01-2023 03:1863;30,2;16;0,8;0;292;21,6;0,6;9,8;20,6;30,4;0;20,3;0;54
01-01-2023 04:1863;32,8;21;0,6;0;230;14;0,6;12,6;21,3;33,8;0;18,2;0;63
01-01-2023 01:1864;40,4;18;1,3;0;56;8,6;0,8;16,5;26,8;43,2;0;17,7;0;65
01-01-2023 02:1864;39,4;22;0,1;0;255;7,7;1;12,1;24,6;36,7;0;16,7;0;66
01-01-2023 03:1864;38,9;21;0,9;0;316;2,4;1,4;24,7;31,9;56,6;0;15,9;0;73
01-01-2023 04:1864;41,6;25;1,1;0;318;1;1,2;26;31,5;57,5;0;15,5;0;75
01-01-2023 01:1865;39,3;25;0,9;0;310;3,5;0,9;17,7;24,6;42,3;0;15,1;0;67
01-01-2023 02:1865;38,2;11;1,1;0;23;0,2;1,6;38,7;27,5;66,1;0;14,1;0;76
01-01-2023 03:1865;41,7;20;1,1;0;58;0,1;1,3;43,7;23,9;67,6;0;13,5;0;73
01-01-2023 04:1865;42,8;14;0,6;0;304;0,2;1,2;44,1;22,6;66,8;0;13,7;0;72
01-01-2023 01:1866;44,6;26;0,9;0;20;0,1;0,6;21,1;18,6;39,7;0;12,6;0;78
01-01-2023 02:1866;40,6;18;0,9;0;19;0,1;0,5;13,2;17,4;30,5;0;12,1;0;79
01-01-2023 03:1866;37,5;8;1;0;17;0,7;0,5;16,8;17,7;34,4;0;12,2;0;77
01-01-2023 04:1866;29,4;14;0,9;0;48;0,5;0,6;31;17,9;48,9;0;12,6;0;77
01-01-2023 01:1867;34,5;11;1,6;0;137;12,6;0,2;3,9;8;11,9;0;13,8;0;72
01-01-2023 02:1867;25;6;1,7;0;149;8,1;0,5;19,7;16,9;36,6;0;14,1;0;71
01-01-2023 03:1867;21,3;9;1;0;306;2;1,1;39,6;22,4;62;0;14,6;0;71
01-01-2023 04:1867;21;21;1,6;0;92;4;1,4;45,7;26;71,7;0;16,1;0;67
01-01-2023 01:1868;31,6;25;0,9;0;198;8,6;1,2;33,1;27,8;60,8;0;18,1;0;58
01-01-2023 02:1868;28,7;20;0,2;0;267;20,5;0,6;10,9;12,6;23,6;0;20,3;0;49
01-01-2023 03:1868;30,3;8;1,1;0;172;21,9;0,4;6,5;6,5;13;0;20,7;0;47
01-01-2023 04:1868;22;6;1;0;135;22,5;0,4;6,8;6,8;13,6;0;20,9;0;48
01-01-2023 01:1869;16,7;5;1,4;0;352;26;0,3;4,8;3;7,8;0;21,1;0;45
01-01-2023 02:1869;14;4;0,3;0;192;25,1;0,2;2,4;1,4;3,8;0;21,6;0;42
01-01-2023 03:1869;11,4;2;0,6;0;222;23,6;0,3;5;3,3;8,3;0;23,4;0;38
01-01-2023 04:1869;12,1;0;1,2;0;233;17,6;0,5;9,5;16,2;25,6;0;20,6;0;49
01-01-2023 01:1870;19,6;12;0,4;0;170;15,9;0,6;11,9;20,4;32,3;0;19,6;0;54
01-01-2023 02:1870;30,2;17;0,6;0;96;9,2;0,8;14,1;20,3;34,4;0;18,7;0;54
01-01-2023 03:1870;30,3;18;2,1;0;319;4,8;1,1;24,3;23,6;47,9;0;17,4;0;61
01-01-2023 04:1870;22,6;11;1,5;0;253;1,4;1;24,2;27,2;51,4;0;17,1;0;63
01-01-2023 01:1871;38,7;21;0,8;0;298;2;0,8;22,5;23,7;46,1;0;16,7;0;63
01-01-2023 02:1871;38,1;18;1,5;0;89;10,7;0,5;7;11;17,9;0;16,3;0;63
01-01-2023 03:1871;33,7;11;1,5;0;52;14,1;0,3;2,2;7,9;10,1;0;16,4;0;63
01-01-2023 04:1871;24,2;12;1,2;0;61;13,6;0,3;2,8;7,9;10,7;0;16,1;0;64
01-01-2023 01:1872;19,3;6;0,3;0;116;18,7;0,2;0,9;2,5;3,4;0;15,5;0;62
01-01-2023 02:1872;14,2;5;0,9;0;59;10,1;0,3;1;8,9;9,8;0;14,3;0;67
01-01-2023 03:1872;10,4;10;0,6;0;71;9,3;0,3;2,1;9,1;11,2;0;13,8;0;71
01-01-2023 04:1872;17,4;9;0,9;0;350;8,7;0,3;5,2;10;15,2;0;13,3;0;73
01-01-2023 01:1873;12,5;11;0,7;0;106;15;0,3;3,2;5,6;8,8;0;13,4;0;69
01-01-2023 02:1873;10,1;7;0,2;0;217;7;0,6;22,4;17,3;39,6;0;12,8;0;71
01-01-2023 03:1873;10;10;0,4;0;211;4,9;1,2;57,8;21,8;79,6;0;13,2;0;70
01-01-2023 04:1873;24;24;1,2;0;172;17,5;0,6;11;9,8;20,8;0;17,1;0;55
01-01-2023 01:1874;21,7;11;0,6;0;141;22,4;0,5;8,9;7,6;16,4;0;20;0;47
01-01-2023 02:1874;22,4;10;0,4;0;104;24,3;0,3;2,8;0,9;3,6;0;19,4;0;49
01-01-2023 03:1874;16,1;8;0,6;0;164;21,5;0,4;6,2;3,7;9,9;0;18,6;0;51
01-01-2023 04:1874;12;6;1,4;0;256;23,2;0,3;3,5;1,5;5;0;20;0;47
01-01-2023 01:1875;9;4;0,8;0;119;22,3;0,4;5,6;3;8,5;0;20,7;0;46
01-01-2023 02:1875;11,1;6;1,5;0;42;21,2;0,4;6,2;3,3;9,5;0;20;0;48
01-01-2023 03:1875;12,4;5;1,9;0;113;19,5;0,4;7;3,9;10,9;0;20,7;0;46
01-01-2023 04:1875;12,4;4;0,5;0;155;17,9;0,5;8,3;7;15,4;0;20,3;0;47
01-01-2023 01:1876;15,7;4;0,4;0;87;17,8;0,4;6,9;6,2;13;0;20,9;0;47
01-01-2023 02:1876;17,1;9;2;0;253;10,3;0,8;14,7;15,4;30;0;18;0;57
01-01-2023 03:1876;14,3;12;0,9;0;47;8;0,9;14,9;17,3;32,1;0;16,7;0;61
01-01-2023 04:1876;11,9;10;1,3;0;350;11,2;0,6;13,2;11,6;24,8;0;16,5;0;60
01-01-2023 01:1877;18,7;7;1;0;294;15,9;0,5;6,1;7,2;13,2;0;16;0;61
01-01-2023 02:1877;16,6;7;0,7;0;277;11,7;0,5;4,2;10,6;14,9;0;15,9;0;62
01-01-2023 03:1877;14,4;7;0,7;0;25;15,2;0,4;3,8;7,1;10,8;0;15,8;0;63
01-01-2023 04:1877;20,3;7;1;0;110;21,1;0,3;1,6;2,9;4,5;0;15,6;0;63
01-01-2023 01:1878;15,6;5;1;0;123;18,4;0,2;1,1;8,3;9,5;0;15,1;0;60
01-01-2023 02:1878;12;5;0,5;0;47;16,2;0,3;1,4;10;11,4;0;14,2;0;64
01-01-2023 03:1878;9;3;0,7;0;41;24,3;0,1;1;2,4;3,4;0;13,8;0;64
01-01-2023 04:1878;7,2;4;0,9;0;107;21,9;0,1;0,5;3,1;3,6;0;13,9;0;65
01-01-2023 01:1879;15,8;5;1,8;0;7;13,6;0,2;3,9;10,4;14,3;0;13,7;0;66
01-01-2023 02:1879;12,5;4;0,8;0;343;1,1;0,8;0;0;0;0;13,7;0;67
01-01-2023 03:1879;0;42;1,5;0;34;3,4;0,8;35,1;24,6;59,5;0;14,5;0;66
01-01-2023 04:1879;25,7;16;1,1;0;185;12,7;0,7;15,2;13;28,2;0;16,1;0;62
01-01-2023 01:1880;18,7;11;0,7;0;58;17,2;0,6;11,4;8,4;19,8;0;17,5;0;58
01-01-2023 02:1880;20,5;9;0,1;0;246;19,3;0,4;9,2;5,8;15;0;17,6;0;62
01-01-2023 03:1880;26,4;8;0,8;0;38;19,9;0,4;8,2;7,8;15,9;0;18,2;0;60
01-01-2023 04:1880;19,4;5;1,3;0;107;22,6;0,3;7,1;4,2;11,3;0;20,2;0;51
01-01-2023 01:1881;14;4;0,2;0,2;47;21,3;0,3;4,2;2,6;6,8;0;19;0;57
01-01-2023 02:1881;15,7;4;0,9;0;331;21,3;0,3;6,7;4,5;11,2;0;18,8;0;58
01-01-2023 03:1881;11,9;2;0,6;0;135;25,7;0,2;3,2;0,9;4,1;0;22;0;44
01-01-2023 04:1881;10;0;1,5;0;102;22,7;0,3;7,2;4;11,2;0;20,7;0;47
01-01-2023 01:1882;11,9;1;1,4;0;151;19,2;0,3;7,2;6,8;13,9;0;18,9;0;52
01-01-2023 02:1882;8,3;2;0,3;0;71;15,5;0,6;12;9,7;21,8;0;16,8;0;60
01-01-2023 03:1882;6;3;0,5;0;213;12;0,7;13,2;13,2;26,3;0;16,2;0;61
01-01-2023 04:1882;10,8;9;0,6;0;170;13,4;0,5;8,8;11,1;19,9;0;15,6;0;61
01-01-2023 01:1883;9,1;7;0,6;0;185;11,8;0,6;6,8;11,4;18,3;0;15,3;0;62
01-01-2023 02:1883;11,8;4;0,5;0;203;13;0,5;6;9,9;15,8;0;14,6;0;65
01-01-2023 03:1883;9,1;4;1,3;0;115;13,2;0,4;6,7;10,7;17,4;0;14,5;0;64
01-01-2023 04:1883;10,9;4;0,7;0;65;13,6;0,3;4,2;9,7;13,8;0;14,4;0;63
01-01-2023 01:1884;20,9;2;0,6;0;148;17,2;0,3;1,7;6,8;8,5;0;14,5;0;63
01-01-2023 02:1884;15,2;4;0,8;0;236;1,9;0,6;11,9;19,3;31,2;0;14,1;0;66
01-01-2023 03:1884;14,5;9;0,3;0;338;14,1;0,3;2;9;11;0;14,1;0;64
01-01-2023 04:1884;11,5;5;1,3;0;144;18,7;0,2;1;3,9;4,9;0;13,9;0;65
01-01-2023 01:1885;9,3;3;0,6;0;121;16,9;0,2;1,9;6;7,9;0;13,8;0;65
01-01-2023 02:1885;7,1;3;1,1;0;164;15,3;0,3;3,7;7;10,7;0;13,8;0;68
01-01-2023 03:1885;6,4;1;0,7;0;110;15;0,3;5,7;7,8;13,4;0;14,2;0;67
01-01-2023 04:1885;5,7;4;0,1;0;180;16,6;0,4;8,2;6,6;14,8;0;15,5;0;62
01-01-2023 01:1886;10,1;7;0,2;0;265;17,9;0,4;10,7;7,9;18,6;0;16,9;0;57
01-01-2023 02:1886;0;25;1,7;0;138;21,5;0,3;6,4;3,2;9,6;0;17,9;0;53
01-01-2023 03:1886;18;3;0,9;0;301;19,6;0,4;8,4;3,8;12,1;0;17,9;0;55
01-01-2023 04:1886;13,8;2;1,2;0;174;20,8;0,3;7,1;2,3;9,4;0;18,7;0;53
01-01-2023 01:1887;10,4;6;0,6;0;88;18,7;0,4;10,2;5,8;16;0;18,1;0;55
01-01-2023 02:1887;13,1;6;0,3;0;204;19,5;0,4;8,9;4,7;13,6;0;18,8;0;53
01-01-2023 03:1887;19,1;6;0,7;0;184;21,9;0,3;4,3;2,9;7,2;0;20;0;49
01-01-2023 04:1887;15,3;4;1,2;0;104;21,9;0,2;4;2,6;6,5;0;20,4;0;48
01-01-2023 01:1888;23,9;5;1,1;0;82;20,7;0,3;4,1;3,5;7,6;0;20,1;0;49
01-01-2023 02:1888;25,8;6;0,7;0;1;16,5;0,4;4;7,4;11,3;0;18,5;0;54
01-01-2023 03:1888;18,5;9;0,3;0;43;16,4;0,3;2,3;7,3;9,6;0;16,6;0;57
01-01-2023 04:1888;13,8;6;1,2;0;94;8,4;0,6;11,9;14,2;26,2;0;15,8;0;63
01-01-2023 01:1889;11;11;1,4;0;67;3,2;0,7;9,7;19,5;29,2;0;15,5;0;64
01-01-2023 02:1889;10,3;9;0,4;0;182;1,3;0,8;12,2;20,3;32,5;0;15,3;0;65
01-01-2023 03:1889;9,9;9;0,6;0;101;0,4;0,9;20,8;19,5;40,3;0;14,3;0;70
01-01-2023 04:1889;19;15;0,7;0;126;0,3;0,7;23,4;19,6;43;0;14,7;0;69
01-01-2023 01:1890;28,2;12;0,3;0,7;337;0,2;0,8;22,9;19,3;42,2;0;14,2;0;74
01-01-2023 02:1890;21,8;13;0,5;1;145;7,5;0,4;2,6;13,5;16,1;0;12,8;0;82
01-01-2023 03:1890;20,6;9;0,9;0;122;1,9;0,4;4,8;15,4;20,2;0;12,7;0;83
01-01-2023 04:1890;21,2;13;0,9;0;122;1;0,4;5,6;13,6;19,2;0;12,4;0;83
01-01-2023 01:1891;18;9;0,4;0,1;193;1,1;0,3;9;13,1;22,2;0;12,6;0;83
01-01-2023 02:1891;18,4;10;0,8;0;102;2,9;0,3;3,4;11,5;14,9;0;12,7;0;80
01-01-2023 03:1891;13,3;10;1,8;0;120;5,3;0,4;7,8;10,6;18,4;0;13,5;0;77
01-01-2023 04:1891;9,7;8;1,7;0;167;11,8;0,4;7,6;6,8;14,4;0;15,6;0;69
01-01-2023 01:1892;8,7;7;0,9;0;87;23;0,2;3,2;1;4,2;0;18,3;0;56
01-01-2023 02:1892;6,7;6;1,1;0;173;24,1;0,2;2,6;0;2,5;0;19,4;0;53
01-01-2023 03:1892;6,7;2;1;0;55;23,1;0,2;0;0;0;0;20;0;51
01-01-2023 04:1892;6;2;1,1;0;70;23,2;0,2;0;0;0;0;20,3;0;50
01-01-2023 01:1893;5,6;0;1,1;0;75;22,5;0,2;0;0;0;0;21,6;0;47
01-01-2023 02:1893;5,4;0;0,3;0;91;23,6;0,2;0;0;0;0;22,2;0;44
01-01-2023 03:1893;5,2;1;0,9;0;150;22,7;0,2;0;0;0;0;22;0;45
01-01-2023 04:1893;4,2;1;0,7;0;90;19,5;0,2;4,6;0,5;5,1;0;19,2;0;52
01-01-2023 01:1894;4,5;2;1;0;48;19,4;0,3;4,5;1,2;5,7;0;20,6;0;48
01-01-2023 02:1894;6,7;3;0,2;0;142;15,5;0,3;3,2;3,9;7,1;0;18,2;0;52
01-01-2023 03:1894;8;8;1;0;83;7,3;0,5;5;11,6;16,6;0;16,1;0;61
01-01-2023 04:1894;0;8;1,4;0;344;1,5;0,9;19,6;24,7;44,2;0;15,5;0;73
01-01-2023 01:1895;0;17;1,4;0;59;0,4;1;26,2;25,4;51,6;0;14,8;0;78
01-01-2023 02:1895;0;19;0,5;0;168;0,1;1,1;34,1;24,4;58,5;0;14,3;0;80
01-01-2023 03:1895;25,8;22;0,6;0;151;0,8;0,9;18,5;23,6;42,1;0;14,3;0;80
01-01-2023 04:1895;28,7;23;1,3;0;184;0,3;0,9;19,5;22,1;41,5;0;14;0;78
01-01-2023 01:1896;27,5;21;1,2;0;50;0,4;0,6;13;15,8;28,8;0;13,3;0;75
01-01-2023 02:1896;20,7;10;1,1;0;8;0,2;0,5;12,6;14,4;27,1;0;13;0;76
01-01-2023 03:1896;22,3;9;1,1;0;18;0,2;0,5;12,9;13,4;26,3;0;12,2;0;78
01-01-2023 04:1896;23,1;6;0,7;0;29;0,3;0,5;14,5;12,7;27,2;0;11,9;0;79
01-01-2023 01:1897;18,6;8;0,7;0;34;0,1;0,4;11,9;12;24;0;11,5;0;81
01-01-2023 02:1897;14,4;7;1;0;45;0,4;0,5;15,2;11,5;26,6;0;11,4;0;81
01-01-2023 03:1897;14,8;6;1,4;0;346;1,4;0,8;36,2;12,4;48,6;0;13,8;0;72
01-01-2023 04:1897;17;17;1,3;0;41;9,1;0,6;16,1;11,8;28;0;17,1;0;60
01-01-2023 01:1898;22,1;13;0,6;0;280;20,7;0,4;9,2;7,6;16,8;0;21,9;0;44
01-01-2023 02:1898;17,1;9;1,3;0;266;23,6;0,2;3,2;1,7;4,9;0;21,2;0;44
01-01-2023 03:1898;13,2;4;0,2;0;152;23,6;0,2;0;0;0;0;21,2;0;46
01-01-2023 04:1898;11,6;0;0,3;0;317;24,5;0,2;0;0;0;0;21,9;0;43
01-01-2023 01:1899;8,7;0;0,8;0;140;24,3;0,2;0;0;0;0;22,9;0;41
01-01-2023 02:1899;6,6;0;1,4;0;355;23,5;0,2;0;0;0;0;23;0;41
01-01-2023 03:1899;5,2;1;0,4;0;254;21,8;0,2;0;0;0;0;22,6;0;42
01-01-2023 04:1899;4,2;3;0,7;0;159;21,8;0,2;0;0;0;0;22,5;0;40
01-01-2023 01:1900;12,5;1;0,4;0;73;18,8;0,3;5,2;2;7,2;0;20,3;0;47
01-01-2023 02:1900;8,8;4;0,8;0;284;13,6;0,5;5,2;9,8;15;0;18,3;0;62
01-01-2023 03:1900;12;10;2,2;0;208;7,9;0,7;5,4;18,9;24,3;0;16,7;0;73
01-01-2023 04:1900;20,8;18;0,5;0;188;7;0,6;2,7;16,4;19,1;0;15,9;0;71
01-01-2023 01:1901;15,3;11;1,1;0;17;13;0,3;2,7;5,4;8,1;0;15,7;0;65
01-01-2023 02:1901;12;9;1,1;0;294;10,6;0,4;1,7;8,2;9,9;0;15,1;0;64
01-01-2023 03:1901;18,4;6;1,5;0;265;5,2;0,5;7,1;13,5;20,6;0;14,8;0;66
01-01-2023 04:1901;14;6;1,8;0;78;13,3;0,2;2,5;3,6;6,2;0;14,7;0;66
01-01-2023 01:1902;10,9;5;1,1;0;350;9,6;0,2;1,4;5,5;6,9;0;14;0;70
01-01-2023 02:1902;8,6;1;1;0;137;9,5;0,2;1,3;4,6;5,9;0;14,1;0;69
01-01-2023 03:1902;11,8;0;0,3;0;67;14,2;0,1;0,9;0,5;1,5;0;14,4;0;68
01-01-2023 04:1902;8,6;7;1;0;118;13,6;0,1;1,1;0,8;1,8;0;14,2;0;69
01-01-2023 01:1903;8,3;7;0,9;0;91;10;0,2;1,9;3,9;5,8;0;13,5;0;71
01-01-2023 02:1903;6,9;5;1,1;0;50;4;0,4;18,5;12,3;30,8;0;13,3;0;71
01-01-2023 03:1903;7,4;7;0,9;0;78;4;0,8;35,8;15,1;50,8;0;14,8;0;66
01-01-2023 04:1903;13,6;13;1,3;0;256;7,4;1;30,9;18,2;49,2;0;17;0;57
01-01-2023 01:1904;28,3;16;0,5;0;148;17,6;0,5;12,2;6,6;18,8;0;21,1;0;46
01-01-2023 02:1904;20,7;8;1,2;0;144;21,8;0,3;6,3;1,8;8,1;0;21,8;0;44
01-01-2023 03:1904;15,4;6;1,1;0;122;21,2;0,3;5,7;0,9;6,5;0;21,8;0;44
01-01-2023 04:1904;13,7;5;2,2;0;62;22,3;0,2;4,9;0,3;5,2;0;21,8;0;43
01-01-2023 01:1905;9,9;6;0,8;0;41;22,3;0,2;3,2;0;3;0;23,4;0;39
01-01-2023 02:1905;7,2;3;0,4;0;126;19,3;0,2;3;0,4;3,4;0;21,3;0;46
01-01-2023 03:1905;7,7;0;0,7;0;100;20;0,3;4,8;1,4;6,1;0;23,5;0;40
01-01-2023 04:1905;7,6;5;1,3;0;97;18,9;0,3;6,6;2;8,6;0;22,1;0;44
01-01-2023 01:1906;7,8;6;0,4;0;299;14;0,4;13,2;5,6;18,9;0;20,1;0;50
01-01-2023 02:1906;12,5;6;1,9;0;59;9,9;0,7;15,1;10,3;25,4;0;18,7;0;55
01-01-2023 03:1906;9,3;6;0,4;0;200;9,5;0,7;13;11,6;24,6;0;17,2;0;59
01-01-2023 04:1906;8,7;6;0,5;0;215;5,4;0,7;17,5;15,1;32,6;0;16,8;0;60
01-01-2023 01:1907;17,8;8;0,8;0;296;8,8;0,5;8,6;10,9;19,5;0;16,1;0;62
01-01-2023 02:1907;13,8;8;0,8;0;86;11,5;0,4;4,8;6,9;11,7;0;15,4;0;65
01-01-2023 03:1907;14,6;5;0,7;0;30;12,5;0,3;3,3;5,3;8,6;0;15,6;0;64
01-01-2023 04:1907;10,9;5;0,4;0;78;13;0,2;2,7;4,6;7,4;0;15,2;0;65
01-01-2023 01:1908;9,1;3;0,5;0;244;13,8;0,2;1,3;3,4;4,7;0;15;0;66
01-01-2023 02:1908;14,3;6;1,5;0;80;14,8;0,2;0,8;1,8;2,6;0;15;0;66
01-01-2023 03:1908;10,3;7;0,6;0;76;16,6;0,2;0,9;0;0,5;0;15,1;0;65
01-01-2023 04:1908;7,5;4;0,5;0;4;17,8;0,2;0,8;0,1;0,9;0;14,6;0;66
01-01-2023 01:1909;6,7;2;0,5;0;228;13,9;0,2;3,8;4,1;7,8;0;14,7;0;65
01-01-2023 02:1909;5,6;3;1,1;0;105;4,7;0,5;30;17,7;47,5;0;14,7;0;64
01-01-2023 03:1909;0;14;0,4;0;311;2,1;1,1;47,8;22;69,8;0;15,1;0;65
01-01-2023 04:1909;25;25;1,5;0;322;6,1;0,9;31,9;17,6;49,4;0;16,3;0;63
01-01-2023 01:1910;30,6;16;0,8;0;214;13,3;0,6;0;0;0;0;17,9;0;55
01-01-2023 02:1910;28,2;8;1,2;0;108;18;0,4;0;0;0;0;20,7;0;47
01-01-2023 03:1910;21,3;5;0,7;0;67;21,4;0,3;3,4;4,2;7,6;0;21,3;0;44
01-01-2023 04:1910;15,9;11;1,3;0;80;21,9;0,2;3,5;2,8;6,2;0;21,8;0;44
01-01-2023 01:1911;11,9;11;1,2;0;240;25;0,3;3,8;0,5;4,3;0;22,9;0;40
01-01-2023 02:1911;8,9;7;1,4;0;282;24,2;0,3;15,3;1,7;17,1;0;22,6;0;42
01-01-2023 03:1911;7;7;1,4;0;241;18,6;0,5;12;11,1;23,1;0;20;0;51
01-01-2023 04:1911;7,8;3;1,3;0;145;11,4;0,7;18,8;22,8;41,6;0;18,5;0;61
01-01-2023 01:1912;32,7;24;1;0;242;10,2;0,8;19,8;21,1;40,9;0;18,4;0;61
01-01-2023 02:1912;36,5;21;0,7;0;161;3,3;1,1;27,1;26,9;53,9;0;16,1;0;64
01-01-2023 03:1912;43,7;20;0,9;0;351;1,5;1,2;25,7;26,8;52,4;0;15,9;0;65
01-01-2023 04:1912;50,7;13;1,3;0;118;3;1;11,3;24,3;35,6;0;16;0;65
01-01-2023 01:1913;37,9;15;0,7;0;166;2,8;1;16,7;24,5;41,1;0;16,1;0;63
01-01-2023 02:1913;40,8;15;1,5;0;107;12,9;0,5;5,2;8,6;13,8;0;15,8;0;63
01-01-2023 03:1913;35,9;2;1,3;0;113;14,2;0,4;4,3;7,1;11,3;0;14,9;0;64
01-01-2023 04:1913;28,6;4;1;0;113;14,5;0,4;1,4;6,8;8,3;0;14,1;0;65
01-01-2023 01:1914;21,4;10;0,6;0;109;7,5;0,4;6,9;12,8;19,6;0;13,3;0;68
01-01-2023 02:1914;18,2;7;1,3;0;82;6,1;0,3;2,3;13,7;16,1;0;12,9;0;70
01-01-2023 03:1914;15,1;6;1,3;0;40;5,1;0,3;3,6;15,2;18,8;0;12,5;0;71
01-01-2023 04:1914;11,5;6;1,4;0;56;6,3;0,2;3,2;12;15,2;0;11,9;0;74
01-01-2023 01:1915;13,7;9;0,9;0;72;12,2;0,2;3,1;7,8;11;0;12,4;0;71
01-01-2023 02:1915;14,7;7;1,8;0;130;12,5;0,4;12,4;11,8;24,4;0;13,2;0;66
01-01-2023 03:1915;10,6;10;0,9;0;291;11,2;0,6;18;14,7;32,7;0;13,9;0;64
01-01-2023 04:1915;16,9;12;0,6;0;350;18,6;0,5;12;7;19;0;15,6;0;58
01-01-2023 01:1916;12,5;9;0,3;0;238;23,2;0,5;9,9;6,7;16,6;0;19,6;0;46
01-01-2023 02:1916;17,7;7;2,3;0;334;25;0,3;0;0;0;0;21,3;0;39
01-01-2023 03:1916;21,3;11;1,6;0;90;26,8;0,2;0;0;0;0;21,6;0;38
01-01-2023 04:1916;15,2;11;2,1;0;304;26,5;0,2;0;0;0;0;23,1;0;34
01-01-2023 01:1917;11,9;6;0,6;0;171;30,9;0,2;1,9;1,1;3,3;0;23,7;0;30
01-01-2023 02:1917;8,5;4;0,4;0;92;0;0;0;0;0;0;24;0;32
01-01-2023 03:1917;11,1;0;0,3;0;17;0;0;0;0;0;0;22,6;0;34
01-01-2023 04:1917;8,7;6;0,5;0;277;0;0;0;0;0;0;22,4;0;34
01-01-2023 01:1918;14,9;6;1,1;0;177;0;0;0;0;0;0;20;0;39
01-01-2023 02:1918;11;11;1,2;2,6;62;0;0;0;0;0;0;17,4;0;51
01-01-2023 03:1918;19,3;10;0,9;0;310;0;0;0;0;0;0;14,3;0;68
01-01-2023 04:1918;19,5;18;1;0;322;0;0;0;0;0;0;14,2;0;61
01-01-2023 01:1919;21,4;19;1,4;0;164;0;0;0;0;0;0;13,7;0;60
01-01-2023 02:1919;27,8;20;0,6;0;3;0;0;0;0;0;0;13,5;0;62
01-01-2023 03:1919;25,6;9;1,3;0;317;0;0;0;0;0;0;13;0;62
01-01-2023 04:1919;32,3;16;1,3;0;270;0;0;0;0;0;0;12,8;0;66
01-01-2023 01:1920;36,2;13;1,2;0;35;0;0;0;0;0;0;11,9;0;71
01-01-2023 02:1920;34,4;13;0,8;0;13;0;0;0;0;0;0;10,9;0;74
01-01-2023 03:1920;24,9;15;1,2;0;23;0;0;0;0;0;0;10,5;0;77
01-01-2023 04:1920;29,6;14;1,6;0;19;0;0;0;0;0;0;10,5;0;78
01-01-2023 01:1921;27,9;14;1,5;0;257;0;0;0;0;0;0;10,1;0;77
01-01-2023 02:1921;29,8;19;0,8;0;197;0;0;0;0;0;0;9,4;0;78
01-01-2023 03:1921;32,6;26;1,4;0;99;0;0;0;0;0;0;10,6;0;73
01-01-2023 04:1921;43,6;28;1,5;0;23;0;0;0;0;0;0;13,8;0;61
01-01-2023 01:1922;40,9;33;0,7;0;67;0;0;0;0;0;0;19,7;0;42
01-01-2023 02:1922;44,1;19;0,4;0;75;0;0;0;0;0;0;21,7;0;35
01-01-2023 03:1922;45,5;24;2;0;113;0;0;0;0;0;0;22,3;0;29
01-01-2023 04:1922;32,8;3;0,2;0;37;0;0;0;0;0;0;23,2;0;29
01-01-2023 01:1923;23,2;5;0,2;0;47;0;0;0;0;0;0;24,8;0;30
01-01-2023 02:1923;22,3;6;1;0;240;28,4;0,3;4,3;3;7,3;0;24;0;32
01-01-2023 03:1923;16,8;11;0,5;0;208;28,7;0,2;3,8;3,6;7,4;0;23,1;0;32
01-01-2023 04:1923;13,1;7;0,3;0;163;29,9;0,3;3,9;4,3;8,2;0;24,8;0;25
01-01-2023 01:1924;23;3;1;0;235;21,2;0,6;12,3;18,4;30,7;0;21,9;0;51
01-01-2023 02:1924;36,1;22;0,4;0;58;13,1;0,8;14,7;25,7;40,4;0;18,7;0;59
01-01-2023 03:1924;36;20;0,8;0;43;9,6;0,9;9,8;24,1;33,8;0;17,2;0;61
01-01-2023 04:1924;39,2;19;0,4;0;88;6,2;0,8;9,1;28,4;37,5;0;16,8;0;62
01-01-2023 01:1925;40,6;18;0,7;0;283;12,5;0,6;4,4;19,1;23,4;0;16,8;0;57
01-01-2023 02:1925;30;14;1,1;0;131;16,6;0,5;3,7;10,6;14,3;0;16,4;0;57
01-01-2023 03:1925;34,9;15;2;0;81;7,8;0,7;6,3;19,7;26;0;16,3;0;59
01-01-2023 04:1925;26;18;1;0;64;3,8;0,6;7,9;23,9;31,8;0;15,7;0;62
01-01-2023 01:1926;27,6;18;0,6;0;199;3,7;0,4;4,5;21,7;26,2;0;14,7;0;66
